Camera,TimePeriod,NDVI,Rain,River Distance,Fire,Sparse Tree,Moderate Tree,Dense Tree,Latitude,Longitude,Days,Forest,Thomson's Gazelle
160,32,0.25615,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,33,0.23942,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,34,0.23002,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,37,0.31553,0,949.5,0,1,0,0,-2.4682,35.056,3,0,0
160,38,0.2993,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,39,0.55249,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,40,0.52036,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,41,0.45926,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,42,0.41636,0,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,43,0.33925,1,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,44,0.42125,1,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,45,0.46579,1,949.5,0,1,0,0,-2.4682,35.056,8,0,0
160,46,0.10755,1,949.5,0,1,0,0,-2.4682,35.056,8,0,0
161,1,0.77005,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,2,0.67359,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,3,0.52094,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,4,0.50267,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,5,0.44171,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,6,0.3921,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,7,0.33907,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,8,0.496,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,9,0.51825,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
161,10,0.59884,0,814.61,0,1,0,0,-2.4899,35.053,8,0,0
162,1,0.75745,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,2,0.70953,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,3,0.5997,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,4,0.56196,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,5,0.47043,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,6,0.41004,0,940.53,0,1,0,0,-2.5101,35.055,8,0,1
162,7,0.3736,0,940.53,0,1,0,0,-2.5101,35.055,8,0,1
162,8,0.37313,0,940.53,0,1,0,0,-2.5101,35.055,8,0,1
162,9,0.52287,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,10,0.52718,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,11,0.44359,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,12,0.38631,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,13,0.49295,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,14,0.40643,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,15,0.59455,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,16,0.62881,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,17,0.68663,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,18,0.68661,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,19,0.59754,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,20,0.5109,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,21,0.44278,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,22,0.40508,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,23,0.38297,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,24,0.32095,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,25,0.30526,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,26,0.28367,0,940.53,0,1,0,0,-2.5101,35.055,8,0,1
162,27,0.2752,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,28,0.25898,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,29,0.2745,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,30,0.25946,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,31,0.28875,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,32,0.28875,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,33,0.25588,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,34,0.22945,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,35,0.23119,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,36,0.21537,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,37,0.2946,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,38,0.2619,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,39,0.41938,0,940.53,0,1,0,0,-2.5101,35.055,8,0,1
162,40,0.4772,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,41,0.36124,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,42,0.33567,0,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,43,0.28171,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,44,0.45029,1,940.53,0,1,0,0,-2.5101,35.055,8,0,0
162,45,0.12096,1,940.53,0,1,0,0,-2.5101,35.055,3,0,0
163,1,0.73722,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,2,0.70679,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,3,0.61908,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,4,0.61732,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,5,0.53988,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,6,0.46048,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,7,0.45432,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,8,0.38889,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,9,0.49965,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,10,0.49596,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,11,0.4679,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,12,0.46657,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,13,0.54029,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,14,0.42822,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,15,0.62835,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,16,0.7295,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,17,0.71734,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,18,0.68961,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,19,0.6228,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,20,0.54574,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,21,0.47454,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,22,0.4407,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,23,0.42722,0,251.15,0,1,0,0,-2.5299,35.054,6,0,1
163,27,0.29067,0,251.15,0,1,0,0,-2.5299,35.054,6,0,0
163,28,0.28241,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,29,0.31356,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,30,0.27217,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,31,0.30899,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,32,0.30899,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,33,0.30158,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,34,0.27108,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,35,0.25823,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,36,0.23041,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,37,0.28932,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,38,0.27462,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,39,0.2541,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,40,0.42091,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,41,0.37426,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,42,0.34026,0,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,43,0.32259,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,44,0.426,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,45,0.34623,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
163,46,0.14957,1,251.15,0,1,0,0,-2.5299,35.054,8,0,0
164,1,0.78473,0,1924.1,0,1,0,0,-2.5466,35.054,8,0,0
164,2,0.77772,0,1924.1,0,1,0,0,-2.5466,35.054,8,0,0
164,3,0.69109,0,1924.1,0,1,0,0,-2.5466,35.054,8,0,0
164,4,0.67825,0,1924.1,0,1,0,0,-2.5466,35.054,8,0,0
164,5,0.61112,0,1924.1,0,1,0,0,-2.5466,35.054,3,0,0
165,9,0.48398,0,3793.4,0,0,0,0,-2.5688,35.055,6,0,0
165,10,0.53036,0,3793.4,0,0,0,0,-2.5688,35.055,8,0,0
165,11,0.53241,0,3793.4,0,0,0,0,-2.5688,35.055,8,0,0
165,12,0.45851,0,3793.4,0,0,0,0,-2.5688,35.055,8,0,1
165,13,0.5634,1,3793.4,0,0,0,0,-2.5688,35.055,8,0,0
165,14,0.43041,1,3793.4,0,0,0,0,-2.5688,35.055,8,0,0
165,15,0.6605,1,3793.4,0,0,0,0,-2.5688,35.055,8,0,1
165,16,0.70099,1,3793.4,0,0,0,0,-2.5688,35.055,7,0,0
166,9,0.41351,0,4202.5,0,0,0,0,-2.5899,35.055,6,0,0
166,10,0.44868,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,11,0.46884,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,12,0.36127,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,13,0.45586,1,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,14,0.44383,1,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,15,0.61516,1,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,16,0.65332,1,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,17,0.66376,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,18,0.53351,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,19,0.49261,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,20,0.45739,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,21,0.42935,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,22,0.4309,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,23,0.40206,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,24,0.3384,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,25,0.30964,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,26,0.287,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,27,0.28043,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,28,0.25462,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,29,0.28061,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,30,0.31122,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,31,0.34897,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,32,0.34897,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,33,0.42894,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,34,0.364,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,35,0.32459,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,36,0.28862,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,37,0.37394,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,38,0.33774,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,39,0.28511,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,40,0.48174,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,41,0.40289,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,0
166,42,0.35654,0,4202.5,0,0,0,0,-2.5899,35.055,8,0,1
166,43,0.30697,1,4202.5,0,0,0,0,-2.5899,35.055,6,0,1
167,8,0.31082,0,3683.1,0,0,0,0,-2.6097,35.054,3,0,0
167,9,0.44607,0,3683.1,0,0,0,0,-2.6097,35.054,6,0,0
167,16,0.64804,1,3683.1,0,0,0,0,-2.6097,35.054,4,0,0
167,17,0.68722,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,18,0.55739,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,19,0.5274,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,20,0.48889,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,21,0.45171,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,22,0.42544,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,23,0.42727,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,24,0.3638,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,25,0.33319,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,26,0.29991,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,27,0.29144,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,28,0.28557,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,29,0.29551,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,0
167,30,0.31045,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,31,0.36322,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,32,0.36322,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,33,0.39052,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,34,0.33668,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,35,0.30169,0,3683.1,0,0,0,0,-2.6097,35.054,8,0,1
167,36,0.29384,0,3683.1,0,0,0,0,-2.6097,35.054,3,0,1
167,40,0.42528,0,3683.1,0,0,0,0,-2.6097,35.054,7,0,1
168,26,0.29719,0,1709.4,0,0,0,0,-2.6295,35.056,1,0,0
168,27,0.281,0,1709.4,0,0,0,0,-2.6295,35.056,8,0,0
168,28,0.26953,0,1709.4,0,0,0,0,-2.6295,35.056,4,0,0
168,34,0.25471,0,1709.4,0,0,0,0,-2.6295,35.056,8,0,0
168,35,0.24699,0,1709.4,0,0,0,0,-2.6295,35.056,3,0,0
168,41,0.39855,0,1709.4,0,0,0,0,-2.6295,35.056,4,0,1
168,42,0.33163,0,1709.4,0,0,0,0,-2.6295,35.056,7,0,1
169,1,0.74815,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,2,0.60473,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,3,0.40083,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,4,0.48797,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,5,0.42985,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,6,0.39016,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,7,0.33439,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,8,0.48729,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,9,0.55865,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,10,0.54766,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,11,0.49784,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,12,0.42254,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,13,0.51571,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,14,0.37721,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,15,0.56371,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,16,0.62894,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,17,0.73051,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,18,0.65997,0,813.12,0,0,0,1,-2.4882,35.075,4,1,0
169,21,0.48099,0,813.12,0,0,0,1,-2.4882,35.075,7,1,0
169,22,0.46193,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,23,0.45997,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,24,0.37058,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,25,0.33284,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,26,0.29459,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,27,0.28734,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,28,0.29958,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,29,0.26324,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,30,0.36146,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,31,0.29172,0,813.12,0,0,0,1,-2.4882,35.075,8,1,1
169,32,0.29172,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,33,0.25046,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,34,0.237,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,35,0.2285,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,36,0.21641,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,37,0.29047,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,38,0.2762,0,813.12,0,0,0,1,-2.4882,35.075,8,1,1
169,39,0.56421,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,40,0.51421,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,41,0.469,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,42,0.43764,0,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,43,0.31975,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,44,0.425,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,45,0.4927,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
169,46,0.33882,1,813.12,0,0,0,1,-2.4882,35.075,8,1,0
170,9,0.4675,0,568.69,0,1,0,0,-2.5076,35.075,6,0,0
170,10,0.46979,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,11,0.38995,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,12,0.33215,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,13,0.51304,1,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,14,0.42584,1,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,15,0.62215,1,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,16,0.70469,1,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,17,0.71041,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,18,0.72341,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,19,0.61567,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,20,0.53092,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,21,0.47152,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,22,0.41879,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,23,0.41999,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,24,0.33439,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,25,0.30708,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,26,0.27771,0,568.69,0,1,0,0,-2.5076,35.075,8,0,0
170,27,0.27828,0,568.69,0,1,0,0,-2.5076,35.075,3,0,0
170,35,0.25087,0,568.69,0,1,0,0,-2.5076,35.075,4,0,0
170,43,0.33388,1,568.69,0,1,0,0,-2.5076,35.075,5,0,0
171,1,0.78933,0,907.8,0,0,1,0,-2.5276,35.075,2,1,0
171,2,0.74808,0,907.8,0,0,1,0,-2.5276,35.075,5,1,0
171,5,0.52645,0,907.8,0,0,1,0,-2.5276,35.075,6,1,0
171,6,0.47561,0,907.8,0,0,1,0,-2.5276,35.075,3,1,0
171,16,0.68964,1,907.8,0,0,1,0,-2.5276,35.075,4,1,0
172,1,0.78294,0,648.17,0,1,0,0,-2.548,35.076,8,0,0
172,2,0.70749,0,648.17,0,1,0,0,-2.548,35.076,6,0,0
172,9,0.48233,0,648.17,0,1,0,0,-2.548,35.076,6,0,0
172,10,0.45148,0,648.17,0,1,0,0,-2.548,35.076,8,0,0
172,11,0.49334,0,648.17,0,1,0,0,-2.548,35.076,8,0,0
172,12,0.39265,0,648.17,0,1,0,0,-2.548,35.076,8,0,0
172,13,0.53011,1,648.17,0,1,0,0,-2.548,35.076,8,0,0
172,14,0.33325,1,648.17,0,1,0,0,-2.548,35.076,1,0,0
173,9,0.39837,0,2800.7,0,0,0,0,-2.5678,35.074,6,0,0
173,10,0.50645,0,2800.7,0,0,0,0,-2.5678,35.074,5,0,0
174,9,0.43274,0,4892.4,0,0,0,0,-2.5884,35.076,6,0,1
174,10,0.4899,0,4892.4,0,0,0,0,-2.5884,35.076,7,0,0
175,8,0.35355,0,3032.8,0,0,0,0,-2.6289,35.076,3,0,1
175,9,0.44697,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,1
175,10,0.52619,0,3032.8,0,0,0,0,-2.6289,35.076,6,0,1
175,26,0.27332,0,3032.8,0,0,0,0,-2.6289,35.076,1,0,0
175,27,0.27741,0,3032.8,0,0,0,0,-2.6289,35.076,4,0,0
175,34,0.257,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,35,0.24804,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,36,0.24954,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,37,0.29506,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,38,0.28154,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,39,0.37616,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,40,0.44229,0,3032.8,0,0,0,0,-2.6289,35.076,8,0,0
175,41,0.38355,0,3032.8,0,0,0,0,-2.6289,35.076,5,0,0
176,1,0.75921,0,1502.4,0,0,0,1,-2.5084,35.095,7,1,0
176,9,0.40597,0,1502.4,0,0,0,1,-2.5084,35.095,6,1,0
176,10,0.39565,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,11,0.34952,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,12,0.28962,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,13,0.49485,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,14,0.36098,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,15,0.58258,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,16,0.73607,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,17,0.72341,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,18,0.7512,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,19,0.71334,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,20,0.62271,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,21,0.51301,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,22,0.44929,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,23,0.43191,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,24,0.38638,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,25,0.34278,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,26,0.29055,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,27,0.29707,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,28,0.29361,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,29,0.2717,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,30,0.25886,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,31,0.29954,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,32,0.29954,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,33,0.27019,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,34,0.25383,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,35,0.25883,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,36,0.23232,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,37,0.28954,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,38,0.25035,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,39,0.34927,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,40,0.57013,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,41,0.51172,0,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,42,0.46926,0,1502.4,0,0,0,1,-2.5084,35.095,4,1,0
176,43,0.36035,1,1502.4,0,0,0,1,-2.5084,35.095,7,1,0
176,44,0.4954,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,45,0.17607,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
176,46,0.26912,1,1502.4,0,0,0,1,-2.5084,35.095,8,1,0
177,1,0.75372,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,2,0.70736,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,3,0.59111,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,4,0.56163,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,5,0.45026,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,6,0.41347,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,7,0.39949,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,8,0.43386,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,9,0.42435,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,10,0.4668,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,11,0.39209,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,12,0.32243,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,13,0.49374,1,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,14,0.33185,1,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,15,0.45276,1,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,16,0.63997,1,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,17,0.69271,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,18,0.70108,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,19,0.64098,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,20,0.51553,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,21,0.45506,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,22,0.40468,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,23,0.36648,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,24,0.32737,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,1
177,25,0.28379,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,26,0.2693,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,1
177,27,0.25253,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,28,0.24153,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,0
177,29,0.271,0,1465.8,0,0,0,1,-2.5283,35.095,8,1,1
